"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"North Carolina","Graham",2020,238,223,15,0,0,0,0,97,49,40,0,0,238,0,0
"North Carolina","Granville",2020,238,237,1,0,0,0,0,51,46,36,0,0,238,0,0
"North Carolina","Guilford",2020,365,335,30,0,0,0,0,87,50,36,0,0,198,160,7
"North Carolina","Haywood",2020,272,244,28,0,0,0,0,93,51,41,0,0,244,28,0
"North Carolina","Hyde",2020,114,112,2,0,0,0,0,53,28,15,0,0,0,114,0
"North Carolina","Jackson",2020,111,107,4,0,0,0,0,68,40,24,0,0,0,111,0
"North Carolina","Johnston",2020,339,318,21,0,0,0,0,72,49,36,0,0,185,154,0
"North Carolina","Lenoir",2020,296,290,6,0,0,0,0,58,45,32,0,0,238,0,58
"North Carolina","Lincoln",2020,243,241,2,0,0,0,0,71,45,35,0,0,243,0,0
"North Carolina","Macon",2020,360,358,2,0,0,0,0,64,41,29,0,0,360,0,0
"North Carolina","Martin",2020,240,240,0,0,0,0,0,49,42,33,0,0,240,0,0
"North Carolina","Mecklenburg",2020,366,296,68,2,0,0,0,112,56,40,0,0,204,162,0
"North Carolina","Mitchell",2020,356,347,8,1,0,0,0,103,36,20,0,0,0,356,0
"North Carolina","Montgomery",2020,366,342,24,0,0,0,0,83,47,35,0,0,202,164,0
"North Carolina","New Hanover",2020,357,344,13,0,0,0,0,74,45,31,0,0,222,135,0
"North Carolina","Northampton",2020,360,346,14,0,0,0,0,88,42,22,0,41,0,319,0
"North Carolina","Person",2020,240,240,0,0,0,0,0,50,44,34,0,0,240,0,0
"North Carolina","Pitt",2020,361,344,17,0,0,0,0,95,47,33,0,0,199,162,0
"North Carolina","Rockingham",2020,243,238,5,0,0,0,0,54,47,36,0,0,243,0,0
"North Carolina","Rowan",2020,365,318,47,0,0,0,0,88,52,39,0,0,242,123,0
"North Carolina","Swain",2020,362,340,21,1,0,0,0,119,47,33,0,0,197,165,0
"North Carolina","Union",2020,242,242,0,0,0,0,0,50,44,31,0,0,242,0,0
"North Carolina","Wake",2020,365,284,80,1,0,0,0,101,56,38,1,2,168,194,0
"North Carolina","Yancey",2020,244,204,39,1,0,0,0,105,58,44,0,0,244,0,0
"North Dakota","Billings",2020,366,359,7,0,0,0,0,61,44,34,0,0,334,32,0
"North Dakota","Burke",2020,366,353,13,0,0,0,0,69,45,33,0,0,293,65,8
"North Dakota","Burleigh",2020,366,336,30,0,0,0,0,74,48,33,0,7,215,137,7
"North Dakota","Cass",2020,363,336,27,0,0,0,0,80,46,34,0,7,251,105,0
"North Dakota","Dunn",2020,366,360,6,0,0,0,0,58,44,33,0,0,331,35,0
"North Dakota","McKenzie",2020,363,357,6,0,0,0,0,62,44,33,0,1,336,26,0
"North Dakota","Mercer",2020,366,357,9,0,0,0,0,75,44,33,0,5,287,74,0
"North Dakota","Oliver",2020,366,350,16,0,0,0,0,74,46,35,0,0,308,56,2
"North Dakota","Ward",2020,366,357,9,0,0,0,0,69,43,33,0,1,311,54,0
"Ohio","Adams",2020,287,268,19,0,0,0,0,81,48,29,0,0,0,287,0
"Ohio","Allen",2020,360,318,41,1,0,0,0,105,52,36,0,0,225,135,0
"Ohio","Ashtabula",2020,241,224,17,0,0,0,0,93,47,37,0,0,241,0,0
"Ohio","Athens",2020,86,83,3,0,0,0,0,61,41,24,0,0,0,86,0
"Ohio","Belmont",2020,366,357,9,0,0,0,0,66,30,12,0,276,0,82,8
"Ohio","Butler",2020,366,307,56,3,0,0,0,126,58,38,0,0,304,59,3
"Ohio","Clark",2020,343,274,68,1,0,0,0,108,58,40,0,0,201,142,0
"Ohio","Clermont",2020,361,325,36,0,0,0,0,100,50,35,0,0,211,150,0
"Ohio","Clinton",2020,229,205,24,0,0,0,0,97,54,39,0,0,229,0,0
"Ohio","Columbiana",2020,48,48,0,0,0,0,0,31,20,10,0,0,0,0,48
"Ohio","Cuyahoga",2020,366,226,130,9,1,0,0,152,66,46,0,1,156,202,7
"Ohio","Delaware",2020,244,222,21,1,0,0,0,101,50,38,0,0,244,0,0
"Ohio","Fayette",2020,341,318,23,0,0,0,0,80,49,35,0,0,341,0,0
"Ohio","Franklin",2020,366,296,68,2,0,0,0,102,58,40,0,9,194,163,0
"Ohio","Geauga",2020,245,214,31,0,0,0,0,100,61,41,0,0,245,0,0
"Ohio","Greene",2020,245,220,25,0,0,0,0,93,51,39,0,0,245,0,0
"Ohio","Hamilton",2020,366,211,148,7,0,0,0,126,70,48,0,14,124,228,0
"Ohio","Harrison",2020,304,304,0,0,0,0,0,49,23,1,259,0,0,40,5
"Ohio","Jefferson",2020,359,292,66,1,0,0,0,112,58,37,0,0,194,164,1
"Ohio","Knox",2020,245,226,19,0,0,0,0,80,49,38,0,0,245,0,0
"Ohio","Lake",2020,366,322,38,6,0,0,0,140,54,37,0,0,223,141,2
"Ohio","Lawrence",2020,354,316,38,0,0,0,0,77,51,36,0,0,201,153,0
"Ohio","Licking",2020,245,230,15,0,0,0,0,77,48,37,0,0,245,0,0
